Sample,Faecalibacterium prausnitzii,Streptococcus salivarius,Anaerostipes hadrus,Bacteroides stercoris,Collinsella aerofaciens,Bifidobacterium longum,Phocaeicola plebeius,Phocaeicola vulgatus,Dorea longicatena,Eubacterium sp. CAG:251,Fusicatenibacter saccharivorans,Coprococcus comes,[Ruminococcus] torques,Anaerobutyricum hallii,Holdemanella biformis,Bacteroides uniformis,Blautia wexlerae,Gemmiger formicilis,Dorea formicigenerans,Streptococcus parasanguinis,Coprococcus eutactus,[Ruminococcus] lactaris,Coprococcus catus,Roseburia intestinalis,Roseburia inulinivorans,Phascolarctobacterium succinatutens,[Eubacterium] rectale,Blautia obeum,Agathobaculum butyriciproducens,Bacteroides xylanisolvens,Bacteroides ovatus,Bacteroides thetaiotaomicron,Streptococcus thermophilus,Eubacterium ramulus,Bifidobacterium adolescentis,Eubacterium sp. CAG:274,Eubacterium ventriosum,Flavonifractor plautii,Oscillibacter sp. 57_20,Roseburia hominis,Alistipes finegoldii,Alistipes putredinis,Veillonella atypica,Ruminococcus bromii,Firmicutes bacterium CAG:83,Veillonella parvula,Lachnospira eligens,[Ruminococcus] gnavus,Bacteroides eggerthii,Roseburia faecis,Phocaeicola coprocola,Adlercreutzia equolifaciens,Gordonibacter pamelaeae,Eubacterium sp. CAG:180,Parabacteroides merdae,Phocaeicola dorei,[Eubacterium] siraeum,Barnesiella intestinihominis,Methanobrevibacter smithii,Firmicutes bacterium CAG:145,Bacteroides cellulosilyticus,Adlercreutzia equolifaciens_1,Ruminococcus bicirculans,Firmicutes bacterium CAG:110,Parabacteroides distasonis,Ruthenibacterium lactatiformans,Odoribacter splanchnicus,Oscillibacter sp. CAG:241,Alistipes shahii,Eggerthella lenta,Escherichia coli,Butyricimonas virosa,Bacteroides sp. CAG:144,Intestinibacter bartlettii,Erysipelatoclostridium ramosum,Slackia isoflavoniconvertens,Clostridium sp. CAG:58,Akkermansia muciniphila,Bacteroides intestinalis,Bifidobacterium pseudocatenulatum,Eubacterium sp. CAG:38,Bacteroides fragilis,Bifidobacterium bifidum,Blautia sp. CAG:257,Parasutterella excrementihominis,Proteobacteria bacterium CAG:139,Lawsonibacter asaccharolyticus,Coprobacter fastidiosus,Alistipes inops,Bacteroides finegoldii,Paraprevotella xylaniphila,Dialister invisus,Enterocloster bolteae,Bacteroides caccae,Desulfovibrio piger,Lachnospira pectinoschiza,Prevotella copri,Phocaeicola massiliensis,Megamonas funiformis,Phascolarctobacterium faecium,Acidaminococcus intestini,Anaerotignum lactatifermentans,Bacteroides salyersiae,Parvimonas micra,Klebsiella pneumoniae,Klebsiella variicola,Klebsiella quasipneumoniae
MMRS86168210ST-27-0-0,8.136599484189828,-5.20878183664037,1.1976855230562644,3.1020020024528225,6.037857684118807,-5.20878183664037,-2.140728901506753,4.893587311873447,1.6929553700162034,-5.20878183664037,5.420356387967216,0.5971058609529845,1.9286953090160988,1.23534942006007,1.901710183878314,4.866187483886075,-5.20878183664037,3.234657166187205,2.46397606000214,-5.20878183664037,-5.20878183664037,2.597609238977201,-0.20148544380962896,2.0995934987867315,4.549694394608139,6.753721311056344,3.015046499188588,3.0018861945226063,3.720123575644498,1.6630871637773579,2.2685395611303574,0.7221362105995777,-5.20878183664037,0.44282976568692156,-1.0040892172494047,0.7483500313871065,-5.20878183664037,0.4807326662181257,6.65838912354645,4.392603504532673,3.882746845796385,6.755115739148537,-5.20878183664037,-5.20878183664037,4.488741869728835,-5.20878183664037,2.7173693971530755,-0.5220316636598561,-5.20878183664037,4.548421927441057,-5.20878183664037,1.01627151964336,-1.5711956769139848,-5.20878183664037,2.453803508089296,0.6807884027862716,0.04479963606627457,1.4980804999623767,1.1848089173102614,-5.20878183664037,4.222319249948228,1.3543682224903648,-5.20878183664037,4.26244093315029,2.993700609936167,3.667238980032675,2.785513149775607,7.105586761932537,5.043856171744092,-5.20878183664037,2.0172453387475535,-5.20878183664037,-5.20878183664037,-5.20878183664037,-5.20878183664037,5.20788107686576,-5.20878183664037,4.768200106989973,-5.20878183664037,-5.20878183664037,5.435225389537514,3.0407933133598277,-5.20878183664037,-5.20878183664037,-5.20878183664037,-5.20878183664037,0.24760708447816082,-5.20878183664037,3.344164524481685,2.473239674186504,3.9801050461166403,-5.20878183664037,-5.20878183664037,2.8038990930664682,6.655367240723579,-5.20878183664037,6.804831033592902,1.9273035203432762,-5.20878183664037,-5.20878183664037,1.735546422572607,-1.6252628981842605,-5.20878183664037,-5.20878183664037,4.028054399139777,-5.20878183664037,-5.20878183664037
MMRS86178473ST-27-0-0,7.416732215965395,5.549208557800026,4.879291982678051,0.09584486671585779,0.10029921706523748,2.920486918104298,-4.622654004579237,7.979473780517252,3.6046546908300194,-4.622654004579237,5.6874896132605794,5.340033626180976,-4.622654004579237,3.8036293114771578,-4.622654004579237,0.41915690698546815,3.1105916419505584,-4.622654004579237,0.34368103062043875,2.828006791632302,1.3793794938779786,-4.622654004579237,2.0119793532824484,6.02339569745511,7.331639283178491,-4.622654004579237,7.485243360663255,1.2359931806378794,3.660081875622517,-4.622654004579237,-4.622654004579237,6.724833568983616,0.01933015453157072,2.3334151346814505,-4.622654004579237,-4.622654004579237,-4.622654004579237,3.724817912018784,-0.8327986331252983,2.0106644287011397,6.645204973013842,7.686033891815276,2.1811286840199218,-4.622654004579237,4.682359980999626,2.7482061619574787,6.157873966239676,4.769945422237694,-4.622654004579237,7.295358163579711,-4.622654004579237,2.4738603988552788,2.4853855315710267,8.169884990175344,-1.3268171385749081,-4.622654004579237,2.4320115197175203,-2.790072540830927,-4.622654004579237,-4.622654004579237,3.6362864584092227,3.771862948969486,6.73637699773731,-4.622654004579237,-0.25320615211221575,4.34606056670385,-4.622654004579237,-4.622654004579237,-4.622654004579237,3.1854658557267954,1.6224832988777775,-4.622654004579237,-4.622654004579237,3.694318390155214,3.1770993137080104,-4.622654004579237,-4.622654004579237,6.623264183805393,-4.622654004579237,-4.622654004579237,5.398060873679551,-4.622654004579237,-4.622654004579237,2.2846011493612175,-4.622654004579237,-4.622654004579237,2.4931311879070615,-4.622654004579237,-4.622654004579237,-4.622654004579237,-4.622654004579237,5.175042384027852,5.06716063325304,-4.622654004579237,-4.622654004579237,6.549782668199278,2.0875645518024646,-4.622654004579237,-4.622654004579237,-4.622654004579237,-4.622654004579237,-4.622654004579237,-4.622654004579237,-4.622654004579237,0.872462937943407,-4.622654004579237,-4.622654004579237
MMRS86958796ST-27-0-0,5.433587830326717,3.18721816865021,3.4207720268227773,2.0296161930276657,-0.35209225823724344,3.0940752143101697,-0.287132342276593,6.017911547011531,3.031960489114146,3.8111217110602684,3.6562855146386117,3.7578124809168374,3.2351573135439518,2.974811043016587,-1.6011690297546877,5.664179248667912,2.7237568272550186,0.6392785394449461,1.263045499914256,2.509686476531616,-7.009461249511297,3.147854236470036,1.1776293757914056,3.4469842624390443,2.3905692975198765,-7.009461249511297,0.6544160091921745,2.141951497434558,1.82934431561913,3.498506190868611,3.466833274896605,3.7330579493520353,-7.009461249511297,-7.009461249511297,3.86733516112131,1.5957886057252242,3.5405665594115416,3.6939517437677214,-3.625070986165522,1.9115289929124084,4.154725552905849,0.5775958032087329,-0.4431404989801875,3.633508254790253,-0.8069257323233741,1.3079386391989465,-0.852482263925741,-0.37515646073421616,-1.4335121463649805,4.6075944746615285,-7.009461249511297,0.839570014038904,-0.6327343016126696,-2.7973336516328122,-0.9341152184226122,0.130595518569816,0.569578963173651,4.076144526236577,-7.009461249511297,-7.009461249511297,-1.4222125911110468,-0.11885212936413003,3.354429305888662,-1.1923500895480923,2.9000456503495817,0.908712424069694,0.7984553794151119,-2.0624759824914967,-1.1623001920097482,0.30841494911519884,0.08581040314189936,-0.3229762774616889,-7.009461249511297,-1.146540553516798,-7.009461249511297,-7.009461249511297,-1.0946078047751553,4.149300401706318,-7.009461249511297,1.7705191938237024,3.9677352277293925,2.9654512147030654,-4.22136834073555,-0.9080218491947432,1.5140121798620916,3.654171867402878,1.5490658053979183,-3.0630368173658176,3.405269339661947,2.662393696424073,-1.0946078047751553,-7.009461249511297,-0.23580895505263966,-0.3444146773382091,-7.009461249511297,-2.0536341919100356,-0.6511858012766916,-2.1791495095463227,-7.009461249511297,3.9014594507192006,-2.1672446070400038,2.041121084079683,-7.009461249511297,-3.7229267761692806,0.20467517935510582,-1.1289282631105961,-7.009461249511297
MMRS87723283ST-27-0-0,6.79181451979752,0.3583008230186504,5.6740469443372294,-2.5540498415962896,5.133886216910734,-4.568952862138555,-4.568952862138555,0.6240039887516557,4.7685926840729165,-4.568952862138555,-4.568952862138555,5.553589895803176,5.546768951203747,5.183246576183792,-4.568952862138555,6.253940565171874,6.057544025241432,-4.568952862138555,4.422858296074164,-4.568952862138555,-4.568952862138555,4.98284728796988,-4.568952862138555,5.685226772658446,6.446823856062383,-4.568952862138555,4.277975637960463,-4.568952862138555,4.475096770116201,-4.568952862138555,4.336389715176159,6.937677832268926,-4.568952862138555,-4.568952862138555,-4.568952862138555,-4.568952862138555,-4.568952862138555,3.204536425100585,3.58475654340962,-4.568952862138555,-4.568952862138555,7.002887528656367,-4.568952862138555,6.81432508675618,4.6491076328527665,-4.568952862138555,5.840870248890699,4.524010641684056,-4.568952862138555,7.687797450819774,-4.568952862138555,1.8342073428282277,1.5149769126415205,-4.568952862138555,6.184530693236773,9.062327418583315,-4.568952862138555,6.769375138283382,-4.568952862138555,2.035329658485477,7.8875827381607095,1.6761844413184601,-4.568952862138555,-4.568952862138555,6.287340555565548,3.8279353662340343,5.476175301751161,-1.585799370791424,2.8893774601268563,0.17162196085573989,-4.568952862138555,4.326025868279105,-4.568952862138555,-4.568952862138555,2.443162432167825,-4.568952862138555,3.467943910546515,5.914135161885062,-4.568952862138555,-4.568952862138555,5.747082986727254,4.594636515148174,-4.568952862138555,4.342003907411506,5.314944040632569,2.397071324967558,3.8648043710356483,-4.568952862138555,-4.568952862138555,-4.568952862138555,-4.568952862138555,-4.568952862138555,2.5129657859360734,-4.568952862138555,-4.568952862138555,-4.568952862138555,-0.48297654958697045,-4.568952862138555,-4.568952862138555,-4.568952862138555,4.847710383421495,-4.568952862138555,-4.568952862138555,-4.568952862138555,-4.568952862138555,-4.568952862138555,-4.568952862138555
MMRS88581325ST-27-0-0,5.932193035634285,0.8731217818961885,4.759304810176091,1.9964861829775404,4.649214041665583,4.634311582249809,-6.154414535405005,5.502788746967129,3.946652576314059,-6.154414535405005,4.177147268100146,4.565173179448959,5.229864727798312,5.014226759089386,3.0490019214983537,4.011783375547347,2.0752299080046863,2.0275156879300047,3.402277680186836,-2.027280150359913,-6.154414535405005,5.268318133588328,2.6464527070654746,0.7485794264754215,2.2183307516453596,-6.154414535405005,3.4455833266960445,3.1958399412821046,2.6110049876929056,0.07113350305552135,4.716612792413769,3.729533355256506,-6.154414535405005,0.5963944931144058,6.0024350397653725,-6.154414535405005,2.8865896043345423,-0.010765525923307262,3.352394196303577,2.6794854075036296,3.532703346197596,5.705972560986038,-6.154414535405005,5.946097574464676,1.5578056602690307,-6.154414535405005,3.1669751403464725,-6.154414535405005,-6.154414535405005,3.673675752658676,-6.154414535405005,0.604840735258688,0.014673047715377585,-2.2275029174831085,4.561712882175794,-6.154414535405005,4.916087447284013,4.902173491083302,4.580372149073811,-0.5597031558031658,3.6359603084994787,0.6978280336468736,-6.154414535405005,2.373372344222102,2.768610363580269,1.7771396831665727,4.004887029306259,3.13012844710369,3.2642602722316796,-3.2922136544755363,1.1915956745082874,2.0493000285154417,-6.154414535405005,-6.154414535405005,-6.154414535405005,-2.2936848243644095,1.7833172398551036,5.154915683994522,2.766842783203769,-6.154414535405005,1.414352054107007,2.7188083918479764,-6.154414535405005,-6.154414535405005,-0.9273246781453359,-6.154414535405005,2.2871926690546376,2.5145121310371636,2.252628912510245,1.2839689946393027,-6.154414535405005,-6.154414535405005,-6.154414535405005,4.006782232882642,-6.154414535405005,-6.154414535405005,5.02878736931343,3.4246923815633017,-6.154414535405005,-6.154414535405005,1.7262008269391815,-6.154414535405005,-6.154414535405005,-6.154414535405005,-6.154414535405005,-6.154414535405005,-6.154414535405005
MMRS90191266ST-27-0-0,6.18219904421243,2.1850430671286647,4.68999214463738,5.211126442937305,2.468706565614314,3.870782775357196,6.165180856152732,5.6446522789339735,3.628819754855099,-6.4134074785945065,4.242980908900679,3.1881469357199803,4.044187863523264,4.006318521907476,1.336669012061611,5.111851613534538,2.4176836274044047,3.338733791446987,2.3696821932015895,0.1283437611603797,6.152239029945276,-6.4134074785945065,2.2099009436104327,4.755776895527293,1.8118278455071615,4.1412261797226355,1.663107848957822,3.779694652899273,2.5646224542426492,1.995699262956673,3.4222427845124614,2.559880561881217,-6.4134074785945065,0.3704838131652446,4.691406880701528,2.2436780814736217,2.5762862222660536,0.4228517986825606,3.5960154243502904,-0.6584567173639062,1.786674829679138,4.534618891319924,-0.7975458853107762,-1.899804486131906,-0.7121281341564236,-6.4134074785945065,0.2916194338160132,-0.4719213012927659,-1.38952695774823,-6.4134074785945065,-6.4134074785945065,-0.9162392533013044,-1.8595305869939658,-1.672832655600212,3.8448043665965868,-2.789066545618141,4.74312871591415,4.401458761454756,3.034275164095699,-6.4134074785945065,-1.3320031136100434,-0.2246301402068367,-6.4134074785945065,2.8067346983539365,2.8273651005018783,-0.3713686455235914,4.162258948065371,0.9688724444272894,2.065200797506162,-6.4134074785945065,-1.1598260058878616,0.6364981924923083,-6.4134074785945065,1.053963588323053,-6.4134074785945065,0.5239066026291748,1.5952075615962196,-6.4134074785945065,3.4983582153858475,0.0342945019950629,-6.4134074785945065,1.1011197652008304,2.865502341904442,-6.4134074785945065,0.4353936575439601,-6.4134074785945065,0.9940619193989026,0.6787505233854096,3.534037148957349,-6.4134074785945065,-6.4134074785945065,-6.4134074785945065,-3.829409926162275,3.5478771726678384,-6.4134074785945065,-0.6419663554644908,-1.23584631318227,2.8599546397978326,-6.4134074785945065,-6.4134074785945065,2.814478072597425,-6.4134074785945065,3.304954589814933,-1.8361224960959506,-6.4134074785945065,-6.4134074785945065,-6.4134074785945065
MMRS91297590ST-27-0-0,7.816016630611261,2.4498274160162605,4.011431580084853,-1.3604998478431831,-1.1149993894276964,-2.7042345945442774,0.8699819512495184,1.5626617328759727,4.154540502216141,-4.7191376150865425,5.38863681391349,5.655594983318744,6.231357479725232,3.1124796612660677,-4.7191376150865425,8.789727870544,4.948611781018524,-4.7191376150865425,4.402808606127045,1.6524742321453139,-4.7191376150865425,-4.7191376150865425,0.415189151352263,-0.8636849611467907,6.660336454059334,-4.7191376150865425,6.928827791575676,3.6260803115898845,3.4775059002522974,-4.7191376150865425,7.092450662728399,-1.0240276112219702,2.1033320696132343,-4.7191376150865425,-0.167895771124007,-4.7191376150865425,5.263380594711286,4.584624791633089,-4.7191376150865425,1.858028090432537,2.409358330593494,0.6087385537030388,-4.7191376150865425,-4.7191376150865425,5.366994358783842,-4.7191376150865425,-4.7191376150865425,5.128771157683486,-4.7191376150865425,6.409238719655103,-4.7191376150865425,3.0831739036237433,2.154284984815089,-4.7191376150865425,-4.7191376150865425,0.47242938151461367,3.564798555855987,-0.8021270681473576,-4.7191376150865425,-4.7191376150865425,-4.7191376150865425,4.426130760145925,-4.7191376150865425,-4.7191376150865425,6.942061292538068,3.402045626992286,4.097048439927343,3.884646031410793,4.655445200283689,3.9603019686925984,0.291497679009713,-4.7191376150865425,-4.7191376150865425,2.5581101115449414,2.7171849691377425,-4.7191376150865425,5.539302148335489,2.309285423620568,-4.7191376150865425,-4.7191376150865425,7.179477030339232,7.030431858531714,-4.7191376150865425,5.797885567374439,-4.7191376150865425,-4.7191376150865425,6.091170972947315,-4.7191376150865425,5.098792049087939,-4.7191376150865425,-4.7191376150865425,-4.7191376150865425,2.149876835579164,-0.5332779440286686,-4.7191376150865425,-4.7191376150865425,1.254035662049188,-4.7191376150865425,-4.7191376150865425,5.860598893848223,-4.7191376150865425,3.432916339693096,-4.7191376150865425,-4.7191376150865425,-4.7191376150865425,-4.7191376150865425,-4.7191376150865425
MMRS92544445ST-27-0-0,5.553539896479227,-0.6154482140619875,-4.718091579098783,-4.718091579098783,-4.718091579098783,3.2582462420997675,-4.718091579098783,8.670115770791481,-4.718091579098783,-4.718091579098783,3.845937487154486,-4.718091579098783,-2.7031885585565183,2.5682713538216353,-4.718091579098783,7.4378607680255096,3.871468784443355,3.0616890154594936,3.1163996896190476,0.5433024333446559,-4.718091579098783,-4.718091579098783,-4.718091579098783,4.695720108394088,-2.3667163219353053,-4.718091579098783,6.114805279304556,5.046808965556247,3.401009258538703,-4.718091579098783,8.328560695670713,4.978187285135441,-4.718091579098783,1.4889882529026166,-4.718091579098783,-4.718091579098783,-4.718091579098783,3.472401472844944,-4.718091579098783,4.1548160951610615,6.680732502109867,6.459207291593936,-4.718091579098783,5.961619716414381,6.1322450078861275,0.17974822085212772,-4.718091579098783,2.6054091173990743,-4.718091579098783,5.779171613019472,-4.718091579098783,1.6742442071071353,2.099191796719278,7.39634674736536,-2.2125656421080473,-2.7370901102321996,-4.718091579098783,6.3015984764998265,-4.718091579098783,-4.718091579098783,-2.440824294089028,1.9109413688030448,4.482577173180668,-4.718091579098783,5.822270377276752,3.071776979955922,4.642714118693624,-4.718091579098783,1.8993113988756938,2.208240085456289,4.658123336001037,1.4634766652452083,-4.718091579098783,1.1673177666686936,3.483842772095439,-4.718091579098783,-4.718091579098783,5.120750779943814,-4.718091579098783,4.8643811530276135,-4.718091579098783,4.918496440168092,-4.718091579098783,-1.6270491257404673,-4.718091579098783,-4.718091579098783,2.0315468317862164,1.6565072556323495,-4.718091579098783,3.5128185607793805,-4.718091579098783,-4.718091579098783,4.068899715670675,-4.718091579098783,-4.718091579098783,5.9389089187837225,-0.857361868058188,4.9664156189803395,-4.718091579098783,4.891645525583957,-4.718091579098783,-4.718091579098783,-4.718091579098783,-4.718091579098783,6.555665748965292,5.199076960493209,4.461016090446301
MMRS92546335ST-27-0-0,7.650212112571765,1.49798904472991,0.691359910412972,4.494200130837938,2.3828853186741217,7.382431415415548,-1.0791673387093086,5.52453733725915,5.275436507416946,-4.471996470700947,1.3532659014929633,-4.471996470700947,-1.3584811614905732,-4.471996470700947,-4.471996470700947,5.602361911911493,-4.471996470700947,-0.31311338734127503,2.1413877476786123,2.116930006832572,-4.471996470700947,2.076222632061425,-4.471996470700947,-4.471996470700947,-4.471996470700947,-4.471996470700947,-0.621848868990889,-4.471996470700947,-4.471996470700947,5.762349375439746,7.014710781041827,1.8460703360894741,3.803889198773409,-4.471996470700947,2.0103460623633294,-4.471996470700947,-4.471996470700947,2.6139049936646637,4.899739700298036,-4.471996470700947,2.5687588097424334,5.787617125155528,5.018113502526652,-4.471996470700947,3.3013876253531165,0.15052235362175725,5.531947090034546,-4.471996470700947,-4.471996470700947,-4.471996470700947,-4.471996470700947,-4.471996470700947,-0.3944590267952277,-4.471996470700947,5.568455636907493,8.95318411298417,0.4660681305604726,7.501464504504028,-4.471996470700947,-4.471996470700947,-4.471996470700947,-4.471996470700947,-4.471996470700947,-4.471996470700947,7.888185782384459,3.6318758366415422,6.289045096179601,1.9270143507190234,-4.471996470700947,2.4662880133160123,1.527560246304371,1.5331244028545203,6.207076176193954,3.621771287230133,4.730916385446439,2.1553833110118465,4.401331518801513,-4.471996470700947,3.2197745008455256,-4.471996470700947,-4.471996470700947,-0.20580165155218744,3.9434408117609028,-4.471996470700947,-4.471996470700947,-4.471996470700947,3.4501739381485437,-4.471996470700947,5.876160877327189,5.7346742638951165,7.567367598652947,-4.471996470700947,6.160481885362298,2.5783428517369824,1.8953327147389083,-4.471996470700947,7.1157488558267445,3.719882006789954,-4.471996470700947,-4.471996470700947,-4.471996470700947,-4.471996470700947,-4.471996470700947,-4.471996470700947,-4.471996470700947,-4.471996470700947,-4.471996470700947
MMRS93508324ST-27-0-0,6.223637011166609,3.1742221855934405,3.8638717589584837,-5.880224321424066,3.6225617588529198,-5.880224321424066,-5.880224321424066,6.9720362259025705,3.8986349450965787,2.8535308099408265,4.051887130448627,3.107503608174583,6.0238052915942095,3.870359689950653,1.68699208046321,5.5476414970544905,3.2181224735911913,1.2788731632309593,3.6117926260519804,1.8390165750660996,5.607831952866798,-5.880224321424066,-0.6358352969015852,1.6841438133900426,3.7768670455658238,5.116599124054771,5.892891893795882,3.4142963404605933,1.6035823662417692,-1.9682013159959197,1.5899998144759002,3.8863260453527064,-5.880224321424066,2.396997013696467,5.553325088610301,-5.880224321424066,-5.880224321424066,-0.01943809795820073,3.6397124895965254,2.9109576153119496,1.597238509060284,5.067793252100403,-5.880224321424066,5.450015520488127,-5.880224321424066,-5.880224321424066,3.5996086938036873,-3.552946615839649,2.9312044214137947,3.2067612715220113,-5.880224321424066,-5.880224321424066,-5.880224321424066,-5.880224321424066,4.04863853744329,2.6546614295230895,5.890532071028428,1.9477141041475696,3.0506997225173684,0.18006641661376843,3.0692381808523868,-5.880224321424066,3.943895295728489,4.93738160512456,3.3387288536503394,1.1357124904025993,4.647281370200059,-3.682999744087847,2.3679776959838796,-5.880224321424066,1.4680414074090358,3.32404767515051,-5.880224321424066,-5.880224321424066,-5.880224321424066,1.4251318906094332,2.664194856245763,4.365033906184483,-5.880224321424066,-5.880224321424066,1.1683792661454504,-5.880224321424066,-5.880224321424066,-5.880224321424066,-0.4619041624813329,-5.880224321424066,2.1882569548807247,-5.880224321424066,3.3519509251596347,2.4002333651584946,3.3897755008579917,-5.880224321424066,-1.872891136191595,5.444792005253177,2.752794435497762,-5.880224321424066,6.595118495503508,4.976247446922692,-5.880224321424066,-5.880224321424066,-5.880224321424066,-5.880224321424066,3.3851249335829157,-5.880224321424066,-5.880224321424066,-5.880224321424066,-5.880224321424066
MMRS93621581ST-27-0-0,5.737354826561098,2.9106739526138843,3.071678285396519,-1.1704253828581956,3.5334488646407713,-5.673008980071186,5.048036774971491,6.863427102730183,4.466577834939367,5.854019074271828,4.752503746484533,4.280803272916801,5.67546922678189,3.6444803074220395,3.301292552605054,6.083674098912544,-0.365979672921128,1.5790449717816277,2.9806799559335886,0.21517621758279404,5.664678778287611,-5.673008980071186,2.281538838849264,0.3052436730645649,5.010674629311409,-5.673008980071186,6.803850056350745,3.024587262316375,2.4336563088944243,1.4646668345041842,-5.673008980071186,-5.673008980071186,-5.673008980071186,2.868096031391364,-5.673008980071186,3.24734667039054,2.025360422697104,1.9791805238389153,3.625548291959613,3.079374903569928,2.553698211560536,5.713567806141761,-5.673008980071186,-5.673008980071186,-5.673008980071186,-5.673008980071186,4.481383194564542,-0.334269699024234,6.575996231156142,4.217507308183777,-5.673008980071186,0.9453961693584727,-0.7313665574618815,-5.673008980071186,5.127326512294447,-2.9004202578314047,-5.673008980071186,4.300599141195607,5.5217511496904095,-5.673008980071186,4.029509221298504,1.8706615335157628,3.303190086381245,4.944904006734964,-5.673008980071186,2.2952239510976034,4.252545790501549,2.3273405152534976,2.410010939100143,0.0054556866007251514,2.3703331903704217,3.165869080347078,-5.673008980071186,-5.673008980071186,-5.673008980071186,-5.673008980071186,3.7332681727809898,1.3893968537798602,-5.673008980071186,-5.673008980071186,5.295977791627036,1.7510071251668808,-5.673008980071186,2.0388756638967758,-5.673008980071186,-5.673008980071186,2.006589126419233,3.635523777796376,-5.673008980071186,2.0320282442029036,4.569046825194569,-5.673008980071186,1.9607236240615986,-5.673008980071186,-5.673008980071186,-5.673008980071186,-2.2971294063933207,5.749723688922146,-5.673008980071186,-5.673008980071186,-5.673008980071186,-5.673008980071186,4.9873573080278515,-5.673008980071186,-5.673008980071186,-5.673008980071186,-5.673008980071186
MMRS94549160ST-27-0-0,7.020149551550174,3.808598839278571,4.442393992709362,-2.813694123990098,4.532853575858198,4.478895144551758,-5.416383809434482,6.56058537223342,3.9679728928892177,5.134331322979656,5.013140587416335,3.5179724678357296,3.4911270107597074,3.3903023138374992,-5.416383809434482,6.622458826867797,2.6069228122726877,3.576670820711651,3.149504303520514,0.4977946437134264,-2.207558320419783,-5.416383809434482,3.1984350607661955,5.74348159858449,0.9283749734527551,-5.416383809434482,4.910449698428498,2.7609213180593732,0.6794407529977429,-5.416383809434482,0.7267282872826399,3.558170935878422,-5.416383809434482,0.8145896430739739,4.507310700410135,-5.416383809434482,-5.416383809434482,0.5875032576720569,5.135273170509235,4.379671638740428,1.2679153693951455,6.2379826223427655,2.481284341292424,-5.416383809434482,3.9983045792715846,1.9426063119000085,7.349799501559029,-5.416383809434482,-5.416383809434482,4.7543311632351255,-5.416383809434482,0.7744437603223062,1.6031364328784758,-5.416383809434482,-1.2458501088548344,-1.1022345971636858,3.5639457353723056,-5.416383809434482,3.796428504773479,-5.416383809434482,-1.8682042374236802,1.586227000560334,2.81864539021388,3.119238517450123,-5.416383809434482,1.1902663767637334,4.3913084456467795,-0.6520754021080934,2.788424696889603,-5.416383809434482,5.02028021527709,3.023442258405313,-5.416383809434482,1.4353300786640304,-5.416383809434482,-2.4986130773502024,1.3509593158309103,4.966423219780291,2.7909498645852717,-1.912329042332619,-1.3304074968828976,3.7222725732432584,3.8730449688606647,-5.416383809434482,1.0019811265017293,-5.416383809434482,-0.7648072506322343,-5.416383809434482,2.7094690479189873,-5.416383809434482,-5.416383809434482,3.6522777842097627,-5.416383809434482,4.980388928890648,-5.416383809434482,5.221326885929308,-5.416383809434482,-5.416383809434482,-5.416383809434482,-5.416383809434482,-5.416383809434482,-5.416383809434482,4.2311302639935855,-5.416383809434482,-5.416383809434482,-5.416383809434482,-5.416383809434482
MMRS95277876ST-27-0-0,6.47284135831579,1.9265223989042357,0.8242291795638392,-0.4897319696968676,4.381964336476994,3.721443218811728,-6.007184866161575,5.061201966714351,2.7980403364707316,-6.007184866161575,4.592295813384418,3.0630597577325225,3.026627136061416,3.937216676663068,3.7120041766963774,4.785869493940924,2.0920656956353856,1.7950244500855428,2.1220638308644872,-6.007184866161575,5.7600261644419195,-3.867118702665304,1.5299787524135007,2.0428007833109283,0.6248169112340549,-6.007184866161575,2.742190901219542,3.007353494606775,2.2124779167480675,1.2010453070710954,1.1808501555055808,3.310102262726306,-6.007184866161575,1.004029121188792,4.69663808632382,-6.007184866161575,2.0797637257822754,-6.007184866161575,3.133698240799386,3.7478751812281548,2.5150456167719306,5.025533086568122,-6.007184866161575,2.2171796986500025,3.427877810242032,-1.9296474222558553,5.7742494083729206,-6.007184866161575,-0.651778532629411,2.208768088204031,-6.007184866161575,-3.159372722684206,-6.007184866161575,6.690351668630897,2.5753277913753054,-0.8184033866818456,1.6862967746736008,3.6244447492696574,4.433124950166219,-6.007184866161575,-6.007184866161575,-0.6447196797897865,-0.06372953823995342,6.583614322327363,3.854021294117947,2.1769801510360045,5.742836363740867,3.2586375152736116,1.7070462786875105,-6.007184866161575,1.846031521994497,1.1334662555774502,-6.007184866161575,-6.007184866161575,-6.007184866161575,2.435230898296839,0.8803677055030428,5.034211807093699,1.3454164776525772,-6.007184866161575,2.0651264847827067,2.5284374607230298,2.649770267629821,-6.007184866161575,0.23065135837982398,3.2189058159058397,0.35799609073999106,3.70464266150122,2.608993561939084,-6.007184866161575,-6.007184866161575,-6.007184866161575,-6.007184866161575,4.852419717228641,-6.007184866161575,5.681798831877411,-6.007184866161575,3.3561984294493286,-6.007184866161575,0.4651614283393255,3.372138498169382,-6.007184866161575,-6.007184866161575,-6.007184866161575,-6.007184866161575,-6.007184866161575,-6.007184866161575
